Request id,Pickup point,Driver id,Status,Request Date,Request Time,Request Day,Request Hour,Request Time Slot,Drop Date,Drop Time,Drop Day,Drop Hour,Drop Time Slot
1748,City,89,Trip Completed,12-Jul-16,08:33:00,Tuesday,8,Morning,12-Jul-16,09:14:00,Tuesday,9,Morning
2625,City,89,Trip Completed,12-Jul-16,22:09:00,Tuesday,22,Night,12-Jul-16,23:18:00,Tuesday,23,Night
3989,City,89,Trip Completed,13-Jul-16,23:21:15,Wednesday,23,Night,14-Jul-16,00:31:11,Thursday,0,Late Night
5285,Airport,89,Trip Completed,14-Jul-16,21:42:42,Thursday,21,Night,14-Jul-16,22:12:28,Thursday,22,Night
6461,City,89,Trip Completed,15-Jul-16,20:12:18,Friday,20,Evening,15-Jul-16,21:12:20,Friday,21,Night
1563,Airport,90,Trip Completed,12-Jul-16,06:16:00,Tuesday,6,Early Morning,12-Jul-16,07:32:00,Tuesday,7,Early Morning
2207,Airport,90,Trip Completed,12-Jul-16,17:56:00,Tuesday,17,Evening,12-Jul-16,19:14:00,Tuesday,19,Evening
2879,City,90,Trip Completed,13-Jul-16,05:59:51,Wednesday,5,Early Morning,13-Jul-16,06:50:15,Wednesday,6,Early Morning
3644,Airport,90,Trip Completed,13-Jul-16,19:08:59,Wednesday,19,Evening,13-Jul-16,19:54:48,Wednesday,19,Evening
3996,Airport,90,Trip Completed,13-Jul-16,23:36:34,Wednesday,23,Night,14-Jul-16,00:35:55,Thursday,0,Late Night
4355,City,90,Trip Completed,14-Jul-16,07:19:07,Thursday,7,Early Morning,14-Jul-16,07:59:34,Thursday,7,Early Morning
4758,City,90,Trip Completed,14-Jul-16,15:26:32,Thursday,15,Afternoon,14-Jul-16,16:07:31,Thursday,16,Afternoon
6001,Airport,90,Trip Completed,15-Jul-16,12:07:54,Friday,12,Afternoon,15-Jul-16,13:18:10,Friday,13,Afternoon
1181,Airport,91,Trip Completed,11-Jul-16,21:04:00,Monday,21,Night,11-Jul-16,22:06:00,Monday,22,Night
1297,City,91,Trip Completed,11-Jul-16,22:22:00,Monday,22,Night,11-Jul-16,23:03:00,Monday,23,Night
1429,City,91,Trip Completed,12-Jul-16,04:41:00,Tuesday,4,Early Morning,12-Jul-16,05:22:00,Tuesday,5,Early Morning
2104,City,91,Trip Completed,12-Jul-16,16:07:00,Tuesday,16,Afternoon,12-Jul-16,17:04:00,Tuesday,17,Evening
2736,City,91,Trip Completed,13-Jul-16,02:43:10,Wednesday,2,Late Night,13-Jul-16,03:54:57,Wednesday,3,Late Night
3615,City,91,Trip Completed,13-Jul-16,18:56:23,Wednesday,18,Evening,13-Jul-16,19:43:28,Wednesday,19,Evening
4719,Airport,91,Trip Completed,14-Jul-16,13:43:28,Thursday,13,Afternoon,14-Jul-16,14:46:06,Thursday,14,Afternoon
4748,City,91,Trip Completed,14-Jul-16,15:03:23,Thursday,15,Afternoon,14-Jul-16,16:22:04,Thursday,16,Afternoon
870,City,92,Trip Completed,11-Jul-16,17:57:00,Monday,17,Evening,11-Jul-16,18:41:00,Monday,18,Evening
2124,Airport,92,Trip Completed,12-Jul-16,16:53:00,Tuesday,16,Afternoon,12-Jul-16,17:31:00,Tuesday,17,Evening
2457,Airport,92,Trip Completed,12-Jul-16,20:31:00,Tuesday,20,Evening,12-Jul-16,21:39:00,Tuesday,21,Night
2621,City,92,Trip Completed,12-Jul-16,22:05:00,Tuesday,22,Night,12-Jul-16,22:58:00,Tuesday,22,Night
3168,City,92,Trip Completed,13-Jul-16,09:12:04,Wednesday,9,Morning,13-Jul-16,10:08:48,Wednesday,10,Morning
3285,Airport,92,Trip Completed,13-Jul-16,10:59:12,Wednesday,10,Morning,13-Jul-16,12:00:50,Wednesday,12,Afternoon
3315,City,92,Trip Completed,13-Jul-16,12:09:28,Wednesday,12,Afternoon,13-Jul-16,13:19:04,Wednesday,13,Afternoon
5585,City,92,Trip Completed,15-Jul-16,05:58:43,Friday,5,Early Morning,15-Jul-16,07:10:36,Friday,7,Early Morning
6235,City,92,Trip Completed,15-Jul-16,17:47:05,Friday,17,Evening,15-Jul-16,18:20:13,Friday,18,Evening
913,Airport,93,Trip Completed,11-Jul-16,18:18:00,Monday,18,Evening,11-Jul-16,19:15:00,Monday,19,Evening
1852,City,93,Trip Completed,12-Jul-16,09:43:00,Tuesday,9,Morning,12-Jul-16,10:58:00,Tuesday,10,Morning
3117,Airport,93,Trip Completed,13-Jul-16,08:34:53,Wednesday,8,Morning,13-Jul-16,09:07:49,Wednesday,9,Morning
3392,Airport,93,Trip Completed,13-Jul-16,14:46:13,Wednesday,14,Afternoon,13-Jul-16,15:17:16,Wednesday,15,Afternoon
4722,City,93,Trip Completed,14-Jul-16,13:50:32,Thursday,13,Afternoon,14-Jul-16,14:59:32,Thursday,14,Afternoon
692,Airport,94,Trip Completed,11-Jul-16,13:49:00,Monday,13,Afternoon,11-Jul-16,14:29:00,Monday,14,Afternoon
1351,Airport,94,Trip Completed,11-Jul-16,23:44:00,Monday,23,Night,12-Jul-16,00:49:00,Tuesday,0,Late Night
1800,City,94,Trip Completed,12-Jul-16,09:09:00,Tuesday,9,Morning,12-Jul-16,10:05:00,Tuesday,10,Morning
2434,City,94,Trip Completed,12-Jul-16,20:16:00,Tuesday,20,Evening,12-Jul-16,21:15:00,Tuesday,21,Night
3212,City,94,Trip Completed,13-Jul-16,09:48:28,Wednesday,9,Morning,13-Jul-16,10:45:47,Wednesday,10,Morning
3340,City,94,Trip Completed,13-Jul-16,12:45:18,Wednesday,12,Afternoon,13-Jul-16,13:37:51,Wednesday,13,Afternoon
3598,Airport,94,Trip Completed,13-Jul-16,18:38:49,Wednesday,18,Evening,13-Jul-16,19:40:08,Wednesday,19,Evening
53,Airport,95,Trip Completed,11-Jul-16,03:30:00,Monday,3,Late Night,11-Jul-16,04:22:00,Monday,4,Early Morning
3558,Airport,95,Trip Completed,13-Jul-16,18:14:56,Wednesday,18,Evening,13-Jul-16,18:51:03,Wednesday,18,Evening
4257,City,95,Trip Completed,14-Jul-16,06:10:44,Thursday,6,Early Morning,14-Jul-16,07:08:09,Thursday,7,Early Morning
4869,City,95,Trip Completed,14-Jul-16,17:49:44,Thursday,17,Evening,14-Jul-16,18:20:32,Thursday,18,Evening
5548,City,95,Trip Completed,15-Jul-16,05:24:22,Friday,5,Early Morning,15-Jul-16,06:06:40,Friday,6,Early Morning
5630,Airport,95,Trip Completed,15-Jul-16,06:32:35,Friday,6,Early Morning,15-Jul-16,07:14:40,Friday,7,Early Morning
6645,City,95,Trip Completed,15-Jul-16,22:10:21,Friday,22,Night,15-Jul-16,23:00:45,Friday,23,Night
156,Airport,96,Trip Completed,11-Jul-16,05:35:00,Monday,5,Early Morning,11-Jul-16,06:40:00,Monday,6,Early Morning
350,City,96,Trip Completed,11-Jul-16,07:53:00,Monday,7,Early Morning,11-Jul-16,08:40:00,Monday,8,Morning
976,Airport,96,Trip Completed,11-Jul-16,18:54:00,Monday,18,Evening,11-Jul-16,19:48:00,Monday,19,Evening
1344,City,96,Trip Completed,11-Jul-16,23:35:00,Monday,23,Night,12-Jul-16,00:39:00,Tuesday,0,Late Night
1524,City,96,Trip Completed,12-Jul-16,05:50:00,Tuesday,5,Early Morning,12-Jul-16,06:59:00,Tuesday,6,Early Morning
2143,Airport,96,Trip Completed,12-Jul-16,17:15:00,Tuesday,17,Evening,12-Jul-16,17:56:00,Tuesday,17,Evening
2353,City,96,Trip Completed,12-Jul-16,19:31:00,Tuesday,19,Evening,12-Jul-16,20:23:00,Tuesday,20,Evening
3028,Airport,96,Trip Completed,13-Jul-16,07:28:45,Wednesday,7,Early Morning,13-Jul-16,08:14:23,Wednesday,8,Morning
3913,Airport,96,Trip Completed,13-Jul-16,22:14:24,Wednesday,22,Night,13-Jul-16,22:56:32,Wednesday,22,Night
4274,City,96,Trip Completed,14-Jul-16,06:18:59,Thursday,6,Early Morning,14-Jul-16,07:27:20,Thursday,7,Early Morning
4673,City,96,Trip Completed,14-Jul-16,12:35:29,Thursday,12,Afternoon,14-Jul-16,13:44:08,Thursday,13,Afternoon
6198,Airport,96,Trip Completed,15-Jul-16,17:23:01,Friday,17,Evening,15-Jul-16,18:11:45,Friday,18,Evening
569,Airport,97,Trip Completed,11-Jul-16,10:37:00,Monday,10,Morning,11-Jul-16,11:44:00,Monday,11,Morning
1626,Airport,97,Trip Completed,12-Jul-16,06:58:00,Tuesday,6,Early Morning,12-Jul-16,07:49:00,Tuesday,7,Early Morning
3505,City,97,Trip Completed,13-Jul-16,17:37:40,Wednesday,17,Evening,13-Jul-16,18:22:34,Wednesday,18,Evening
3758,City,97,Trip Completed,13-Jul-16,20:37:56,Wednesday,20,Evening,13-Jul-16,21:16:23,Wednesday,21,Night
4649,City,97,Trip Completed,14-Jul-16,11:50:27,Thursday,11,Morning,14-Jul-16,12:44:54,Thursday,12,Afternoon
4745,Airport,97,Trip Completed,14-Jul-16,15:06:01,Thursday,15,Afternoon,14-Jul-16,16:05:37,Thursday,16,Afternoon
5354,Airport,97,Trip Completed,14-Jul-16,23:07:32,Thursday,23,Night,15-Jul-16,00:01:32,Friday,0,Late Night
5953,City,97,Trip Completed,15-Jul-16,10:42:09,Friday,10,Morning,15-Jul-16,11:38:44,Friday,11,Morning
6577,City,97,Trip Completed,15-Jul-16,21:19:03,Friday,21,Night,15-Jul-16,21:48:54,Friday,21,Night
1565,Airport,98,Trip Completed,12-Jul-16,06:21:00,Tuesday,6,Early Morning,12-Jul-16,07:32:00,Tuesday,7,Early Morning
1973,Airport,98,Trip Completed,12-Jul-16,12:17:00,Tuesday,12,Afternoon,12-Jul-16,12:47:00,Tuesday,12,Afternoon
2363,Airport,98,Trip Completed,12-Jul-16,19:31:00,Tuesday,19,Evening,12-Jul-16,20:32:00,Tuesday,20,Evening
2994,City,98,Trip Completed,13-Jul-16,07:15:27,Wednesday,7,Early Morning,13-Jul-16,08:12:48,Wednesday,8,Morning
3201,Airport,98,Trip Completed,13-Jul-16,09:33:26,Wednesday,9,Morning,13-Jul-16,10:17:39,Wednesday,10,Morning
3511,City,98,Trip Completed,13-Jul-16,17:38:17,Wednesday,17,Evening,13-Jul-16,18:54:39,Wednesday,18,Evening
3956,Airport,98,Trip Completed,13-Jul-16,22:47:55,Wednesday,22,Night,13-Jul-16,23:41:58,Wednesday,23,Night
4359,City,98,Trip Completed,14-Jul-16,07:27:05,Thursday,7,Early Morning,14-Jul-16,08:03:57,Thursday,8,Morning
4798,City,98,Trip Completed,14-Jul-16,16:52:26,Thursday,16,Afternoon,14-Jul-16,17:39:23,Thursday,17,Evening
5955,Airport,98,Trip Completed,15-Jul-16,10:45:56,Friday,10,Morning,15-Jul-16,11:48:25,Friday,11,Morning
6117,Airport,98,Trip Completed,15-Jul-16,15:17:13,Friday,15,Afternoon,15-Jul-16,16:06:54,Friday,16,Afternoon
6252,City,98,Trip Completed,15-Jul-16,18:00:40,Friday,18,Evening,15-Jul-16,18:46:03,Friday,18,Evening
101,Airport,99,Trip Completed,11-Jul-16,05:08:00,Monday,5,Early Morning,11-Jul-16,06:09:00,Monday,6,Early Morning
351,City,99,Trip Completed,11-Jul-16,07:53:00,Monday,7,Early Morning,11-Jul-16,08:55:00,Monday,8,Morning
871,City,99,Trip Completed,11-Jul-16,17:57:00,Monday,17,Evening,11-Jul-16,18:42:00,Monday,18,Evening
1330,Airport,99,Trip Completed,11-Jul-16,23:11:00,Monday,23,Night,12-Jul-16,00:14:00,Tuesday,0,Late Night
3227,Airport,99,Trip Completed,13-Jul-16,09:52:49,Wednesday,9,Morning,13-Jul-16,10:33:38,Wednesday,10,Morning
4921,City,99,Trip Completed,14-Jul-16,18:14:26,Thursday,18,Evening,14-Jul-16,19:20:18,Thursday,19,Evening
5373,City,99,Trip Completed,14-Jul-16,23:42:23,Thursday,23,Night,15-Jul-16,00:17:24,Friday,0,Late Night
6612,Airport,99,Trip Completed,15-Jul-16,21:49:41,Friday,21,Night,15-Jul-16,22:28:38,Friday,22,Night
50,City,100,Trip Completed,11-Jul-16,03:22:00,Monday,3,Late Night,11-Jul-16,03:57:00,Monday,3,Late Night
102,Airport,100,Trip Completed,11-Jul-16,05:01:00,Monday,5,Early Morning,11-Jul-16,05:38:00,Monday,5,Early Morning
211,City,100,Trip Completed,11-Jul-16,06:08:00,Monday,6,Early Morning,11-Jul-16,06:47:00,Monday,6,Early Morning
510,City,100,Trip Completed,11-Jul-16,09:40:00,Monday,9,Morning,11-Jul-16,11:01:00,Monday,11,Morning
1548,Airport,100,Trip Completed,12-Jul-16,06:10:00,Tuesday,6,Early Morning,12-Jul-16,07:12:00,Tuesday,7,Early Morning
2208,City,100,Trip Completed,12-Jul-16,17:59:00,Tuesday,17,Evening,12-Jul-16,19:00:00,Tuesday,19,Evening
4030,City,100,Trip Completed,14-Jul-16,00:13:43,Thursday,0,Late Night,14-Jul-16,00:47:55,Thursday,0,Late Night
4370,City,100,Trip Completed,14-Jul-16,07:36:53,Thursday,7,Early Morning,14-Jul-16,08:16:29,Thursday,8,Morning
5834,Airport,100,Trip Completed,15-Jul-16,08:54:03,Friday,8,Morning,15-Jul-16,10:05:53,Friday,10,Morning
639,City,101,Trip Completed,11-Jul-16,12:28:00,Monday,12,Afternoon,11-Jul-16,12:56:00,Monday,12,Afternoon
1451,Airport,101,Trip Completed,12-Jul-16,04:53:00,Tuesday,4,Early Morning,12-Jul-16,05:40:00,Tuesday,5,Early Morning
2335,City,101,Trip Completed,12-Jul-16,19:15:00,Tuesday,19,Evening,12-Jul-16,20:02:00,Tuesday,20,Evening
2572,Airport,101,Trip Completed,12-Jul-16,21:35:00,Tuesday,21,Night,12-Jul-16,22:42:00,Tuesday,22,Night
3326,Airport,101,Trip Completed,13-Jul-16,12:29:20,Wednesday,12,Afternoon,13-Jul-16,13:09:40,Wednesday,13,Afternoon
3916,City,101,Trip Completed,13-Jul-16,22:08:13,Wednesday,22,Night,13-Jul-16,23:22:35,Wednesday,23,Night
4514,City,101,Trip Completed,14-Jul-16,09:16:24,Thursday,9,Morning,14-Jul-16,10:16:38,Thursday,10,Morning
6604,City,101,Trip Completed,15-Jul-16,21:42:04,Friday,21,Night,15-Jul-16,22:19:18,Friday,22,Night
373,Airport,102,Trip Completed,11-Jul-16,08:09:00,Monday,8,Morning,11-Jul-16,09:16:00,Monday,9,Morning
1338,Airport,102,Trip Completed,11-Jul-16,23:23:00,Monday,23,Night,11-Jul-16,23:58:00,Monday,23,Night
1830,City,102,Trip Completed,12-Jul-16,09:33:00,Tuesday,9,Morning,12-Jul-16,10:43:00,Tuesday,10,Morning
2274,City,102,Trip Completed,12-Jul-16,18:33:00,Tuesday,18,Evening,12-Jul-16,19:22:00,Tuesday,19,Evening
3224,Airport,102,Trip Completed,13-Jul-16,09:52:22,Wednesday,9,Morning,13-Jul-16,10:28:33,Wednesday,10,Morning
5321,City,102,Trip Completed,14-Jul-16,22:09:50,Thursday,22,Night,14-Jul-16,22:46:06,Thursday,22,Night
5520,City,102,Trip Completed,15-Jul-16,05:17:46,Friday,5,Early Morning,15-Jul-16,06:01:41,Friday,6,Early Morning
5842,City,102,Trip Completed,15-Jul-16,09:04:30,Friday,9,Morning,15-Jul-16,09:53:01,Friday,9,Morning
6429,Airport,102,Trip Completed,15-Jul-16,19:49:10,Friday,19,Evening,15-Jul-16,20:34:01,Friday,20,Evening
6704,Airport,102,Trip Completed,15-Jul-16,22:58:01,Friday,22,Night,15-Jul-16,23:59:35,Friday,23,Night
2057,Airport,103,Trip Completed,12-Jul-16,15:02:00,Tuesday,15,Afternoon,12-Jul-16,15:36:00,Tuesday,15,Afternoon
3723,Airport,103,Trip Completed,13-Jul-16,20:03:45,Wednesday,20,Evening,13-Jul-16,20:57:08,Wednesday,20,Evening
4492,City,103,Trip Completed,14-Jul-16,09:01:49,Thursday,9,Morning,14-Jul-16,10:05:11,Thursday,10,Morning
5153,Airport,103,Trip Completed,14-Jul-16,20:29:19,Thursday,20,Evening,14-Jul-16,21:38:20,Thursday,21,Night
6531,City,103,Trip Completed,15-Jul-16,20:49:25,Friday,20,Evening,15-Jul-16,21:27:36,Friday,21,Night
521,City,104,Trip Completed,11-Jul-16,09:48:00,Monday,9,Morning,11-Jul-16,10:55:00,Monday,10,Morning
1850,City,104,Trip Completed,12-Jul-16,09:45:00,Tuesday,9,Morning,12-Jul-16,10:20:00,Tuesday,10,Morning
2851,Airport,104,Trip Completed,13-Jul-16,05:31:53,Wednesday,5,Early Morning,13-Jul-16,06:39:33,Wednesday,6,Early Morning
5380,Airport,104,Trip Completed,14-Jul-16,23:50:28,Thursday,23,Night,15-Jul-16,00:39:55,Friday,0,Late Night
5917,Airport,104,Trip Completed,15-Jul-16,10:04:16,Friday,10,Morning,15-Jul-16,10:54:15,Friday,10,Morning
148,Airport,105,Trip Completed,11-Jul-16,05:36:00,Monday,5,Early Morning,11-Jul-16,06:46:00,Monday,6,Early Morning
1113,City,105,Trip Completed,11-Jul-16,20:18:00,Monday,20,Evening,11-Jul-16,20:55:00,Monday,20,Evening
1758,Airport,105,Trip Completed,12-Jul-16,08:44:00,Tuesday,8,Morning,12-Jul-16,09:19:00,Tuesday,9,Morning
2395,Airport,105,Trip Completed,12-Jul-16,19:55:00,Tuesday,19,Evening,12-Jul-16,20:50:00,Tuesday,20,Evening
2708,Airport,105,Trip Completed,13-Jul-16,01:22:32,Wednesday,1,Late Night,13-Jul-16,02:35:10,Wednesday,2,Late Night
2995,City,105,Trip Completed,13-Jul-16,07:07:32,Wednesday,7,Early Morning,13-Jul-16,08:08:45,Wednesday,8,Morning
3993,City,105,Trip Completed,13-Jul-16,23:31:47,Wednesday,23,Night,14-Jul-16,00:14:14,Thursday,0,Late Night
4724,City,105,Trip Completed,14-Jul-16,13:52:36,Thursday,13,Afternoon,14-Jul-16,14:29:40,Thursday,14,Afternoon
5144,Airport,105,Trip Completed,14-Jul-16,20:21:02,Thursday,20,Evening,14-Jul-16,21:16:51,Thursday,21,Night
5572,City,105,Trip Completed,15-Jul-16,05:46:37,Friday,5,Early Morning,15-Jul-16,06:40:01,Friday,6,Early Morning
5740,Airport,105,Trip Completed,15-Jul-16,07:50:35,Friday,7,Early Morning,15-Jul-16,08:58:39,Friday,8,Morning
5938,City,105,Trip Completed,15-Jul-16,10:16:24,Friday,10,Morning,15-Jul-16,11:06:42,Friday,11,Morning
6299,City,105,Trip Completed,15-Jul-16,18:25:54,Friday,18,Evening,15-Jul-16,19:07:36,Friday,19,Evening
6695,Airport,105,Trip Completed,15-Jul-16,22:45:03,Friday,22,Night,16-Jul-16,00:02:06,Saturday,0,Late Night
507,Airport,106,Trip Completed,11-Jul-16,09:40:00,Monday,9,Morning,11-Jul-16,10:38:00,Monday,10,Morning
1135,Airport,106,Trip Completed,11-Jul-16,20:37:00,Monday,20,Evening,11-Jul-16,21:29:00,Monday,21,Night
1479,City,106,Trip Completed,12-Jul-16,05:16:00,Tuesday,5,Early Morning,12-Jul-16,05:58:00,Tuesday,5,Early Morning
3275,City,106,Trip Completed,13-Jul-16,10:39:32,Wednesday,10,Morning,13-Jul-16,11:39:21,Wednesday,11,Morning
4078,City,106,Trip Completed,14-Jul-16,02:10:33,Thursday,2,Late Night,14-Jul-16,03:05:32,Thursday,3,Late Night
4176,Airport,106,Trip Completed,14-Jul-16,05:18:01,Thursday,5,Early Morning,14-Jul-16,06:01:38,Thursday,6,Early Morning
4776,City,106,Trip Completed,14-Jul-16,16:16:30,Thursday,16,Afternoon,14-Jul-16,17:31:10,Thursday,17,Evening
4899,Airport,106,Trip Completed,14-Jul-16,18:02:51,Thursday,18,Evening,14-Jul-16,19:01:55,Thursday,19,Evening
35,City,107,Trip Completed,11-Jul-16,02:36:00,Monday,2,Late Night,11-Jul-16,03:03:00,Monday,3,Late Night
161,Airport,107,Trip Completed,11-Jul-16,05:36:00,Monday,5,Early Morning,11-Jul-16,06:10:00,Monday,6,Early Morning
831,Airport,107,Trip Completed,11-Jul-16,17:30:00,Monday,17,Evening,11-Jul-16,18:19:00,Monday,18,Evening
1080,Airport,107,Trip Completed,11-Jul-16,19:59:00,Monday,19,Evening,11-Jul-16,20:38:00,Monday,20,Evening
2496,City,107,Trip Completed,12-Jul-16,20:53:00,Tuesday,20,Evening,12-Jul-16,21:33:00,Tuesday,21,Night
3141,City,107,Trip Completed,13-Jul-16,08:58:47,Wednesday,8,Morning,13-Jul-16,09:28:32,Wednesday,9,Morning
3297,City,107,Trip Completed,13-Jul-16,11:37:32,Wednesday,11,Morning,13-Jul-16,12:14:07,Wednesday,12,Afternoon
3602,Airport,107,Trip Completed,13-Jul-16,18:40:02,Wednesday,18,Evening,13-Jul-16,19:13:36,Wednesday,19,Evening
4150,City,107,Trip Completed,14-Jul-16,04:51:03,Thursday,4,Early Morning,14-Jul-16,05:50:07,Thursday,5,Early Morning
4361,City,107,Trip Completed,14-Jul-16,07:29:29,Thursday,7,Early Morning,14-Jul-16,08:28:35,Thursday,8,Morning
4642,City,107,Trip Completed,14-Jul-16,11:44:26,Thursday,11,Morning,14-Jul-16,12:41:11,Thursday,12,Afternoon
4752,City,107,Trip Completed,14-Jul-16,15:19:35,Thursday,15,Afternoon,14-Jul-16,16:11:37,Thursday,16,Afternoon
4849,City,107,Trip Completed,14-Jul-16,17:39:27,Thursday,17,Evening,14-Jul-16,18:44:26,Thursday,18,Evening
6199,City,107,Trip Completed,15-Jul-16,17:25:23,Friday,17,Evening,15-Jul-16,18:19:03,Friday,18,Evening
241,City,108,Trip Completed,11-Jul-16,06:31:00,Monday,6,Early Morning,11-Jul-16,07:17:00,Monday,7,Early Morning
1339,Airport,108,Trip Completed,11-Jul-16,23:25:00,Monday,23,Night,12-Jul-16,00:32:00,Tuesday,0,Late Night
1454,City,108,Trip Completed,12-Jul-16,04:54:00,Tuesday,4,Early Morning,12-Jul-16,06:07:00,Tuesday,6,Early Morning
4342,City,108,Trip Completed,14-Jul-16,07:17:09,Thursday,7,Early Morning,14-Jul-16,08:15:45,Thursday,8,Morning
6766,City,108,Trip Completed,15-Jul-16,00:06:56,Friday,0,Late Night,15-Jul-16,01:10:34,Friday,1,Late Night
6213,City,108,Trip Completed,15-Jul-16,17:30:09,Friday,17,Evening,15-Jul-16,18:32:51,Friday,18,Evening
41,City,109,Trip Completed,11-Jul-16,02:47:00,Monday,2,Late Night,11-Jul-16,03:23:00,Monday,3,Late Night
279,Airport,109,Trip Completed,11-Jul-16,06:58:00,Monday,6,Early Morning,11-Jul-16,07:47:00,Monday,7,Early Morning
952,City,109,Trip Completed,11-Jul-16,18:39:00,Monday,18,Evening,11-Jul-16,19:19:00,Monday,19,Evening
1200,Airport,109,Trip Completed,11-Jul-16,21:13:00,Monday,21,Night,11-Jul-16,22:29:00,Monday,22,Night
1775,City,109,Trip Completed,12-Jul-16,08:57:00,Tuesday,8,Morning,12-Jul-16,09:52:00,Tuesday,9,Morning
1953,Airport,109,Trip Completed,12-Jul-16,11:38:00,Tuesday,11,Morning,12-Jul-16,12:41:00,Tuesday,12,Afternoon
3270,City,109,Trip Completed,13-Jul-16,10:28:01,Wednesday,10,Morning,13-Jul-16,11:04:59,Wednesday,11,Morning
3497,Airport,109,Trip Completed,13-Jul-16,17:32:20,Wednesday,17,Evening,13-Jul-16,18:27:42,Wednesday,18,Evening
3897,Airport,109,Trip Completed,13-Jul-16,22:00:50,Wednesday,22,Night,13-Jul-16,22:37:59,Wednesday,22,Night
4601,City,109,Trip Completed,14-Jul-16,10:13:30,Thursday,10,Morning,14-Jul-16,10:52:16,Thursday,10,Morning
4621,Airport,109,Trip Completed,14-Jul-16,11:02:21,Thursday,11,Morning,14-Jul-16,11:46:14,Thursday,11,Morning
5061,City,109,Trip Completed,14-Jul-16,19:29:16,Thursday,19,Evening,14-Jul-16,20:13:18,Thursday,20,Evening
5359,City,109,Trip Completed,14-Jul-16,23:21:57,Thursday,23,Night,15-Jul-16,00:24:00,Friday,0,Late Night
6179,Airport,109,Trip Completed,15-Jul-16,16:53:17,Friday,16,Afternoon,15-Jul-16,18:08:57,Friday,18,Evening
469,Airport,110,Trip Completed,11-Jul-16,09:24:00,Monday,9,Morning,11-Jul-16,10:04:00,Monday,10,Morning
914,City,110,Trip Completed,11-Jul-16,18:17:00,Monday,18,Evening,11-Jul-16,18:58:00,Monday,18,Evening
1386,Airport,110,Trip Completed,12-Jul-16,01:30:00,Tuesday,1,Late Night,12-Jul-16,02:42:00,Tuesday,2,Late Night
1935,City,110,Trip Completed,12-Jul-16,11:16:00,Tuesday,11,Morning,12-Jul-16,12:17:00,Tuesday,12,Afternoon
3243,Airport,110,Trip Completed,13-Jul-16,10:03:58,Wednesday,10,Morning,13-Jul-16,10:46:44,Wednesday,10,Morning
3449,City,110,Trip Completed,13-Jul-16,16:52:29,Wednesday,16,Afternoon,13-Jul-16,17:21:31,Wednesday,17,Evening
4500,City,110,Trip Completed,14-Jul-16,09:04:43,Thursday,9,Morning,14-Jul-16,10:09:11,Thursday,10,Morning
5328,Airport,110,Trip Completed,14-Jul-16,22:10:37,Thursday,22,Night,14-Jul-16,22:51:25,Thursday,22,Night
5576,City,110,Trip Completed,15-Jul-16,05:53:20,Friday,5,Early Morning,15-Jul-16,06:25:29,Friday,6,Early Morning
6112,Airport,110,Trip Completed,15-Jul-16,15:06:46,Friday,15,Afternoon,15-Jul-16,16:12:22,Friday,16,Afternoon
6438,Airport,110,Trip Completed,15-Jul-16,19:54:08,Friday,19,Evening,15-Jul-16,20:36:23,Friday,20,Evening
707,Airport,111,Trip Completed,11-Jul-16,14:17:00,Monday,14,Afternoon,11-Jul-16,14:55:00,Monday,14,Afternoon
1136,Airport,111,Trip Completed,11-Jul-16,20:32:00,Monday,20,Evening,11-Jul-16,21:20:00,Monday,21,Night
2961,Airport,111,Trip Completed,13-Jul-16,06:48:57,Wednesday,6,Early Morning,13-Jul-16,07:47:08,Wednesday,7,Early Morning
3428,City,111,Trip Completed,13-Jul-16,15:55:17,Wednesday,15,Afternoon,13-Jul-16,16:45:19,Wednesday,16,Afternoon
4045,Airport,111,Trip Completed,14-Jul-16,00:56:22,Thursday,0,Late Night,14-Jul-16,01:22:47,Thursday,1,Late Night
5399,City,111,Trip Completed,15-Jul-16,00:58:19,Friday,0,Late Night,15-Jul-16,02:16:07,Friday,2,Late Night
5730,City,111,Trip Completed,15-Jul-16,07:50:12,Friday,7,Early Morning,15-Jul-16,08:45:09,Friday,8,Morning
180,Airport,112,Trip Completed,11-Jul-16,05:48:00,Monday,5,Early Morning,11-Jul-16,06:28:00,Monday,6,Early Morning
1694,City,112,Trip Completed,12-Jul-16,07:54:00,Tuesday,7,Early Morning,12-Jul-16,08:48:00,Tuesday,8,Morning
